mean_ranks,created_at,loss,train_loss,epoch
875.6000366210938,2022-03-31 11:10:18.122183,,,
1283.5999755859375,2022-03-31 11:10:18.151180,,,
1796.0999755859375,2022-03-31 11:10:18.179764,,,
1252.5,2022-03-31 11:10:18.208682,,,
2240.75,2022-03-31 11:10:18.237930,,,
2905.449951171875,2022-03-31 11:10:18.266808,,,
1836.75,2022-03-31 11:10:18.296088,,,
2105.050048828125,2022-03-31 11:10:18.324591,,,
1733.5999755859375,2022-03-31 11:10:18.353579,,,
1445.5999755859375,2022-03-31 11:10:18.382296,,,
1381.050048828125,2022-03-31 11:10:18.411771,,,
1708.7000732421875,2022-03-31 11:10:18.441138,,,
1121.9000244140625,2022-03-31 11:10:18.470652,,,
2042.050048828125,2022-03-31 11:10:18.499791,,,
2188.85009765625,2022-03-31 11:10:18.531019,,,
419.3000183105469,2022-03-31 11:10:18.560048,,,
1819.9000244140625,2022-03-31 11:10:18.588862,,,
1506.7000732421875,2022-03-31 11:10:18.617434,,,
1167.2000732421875,2022-03-31 11:10:18.646502,,,
2106.650146484375,2022-03-31 11:10:18.675181,,,
1341.550048828125,2022-03-31 11:10:18.703564,,,
1325.050048828125,2022-03-31 11:10:18.734027,,,
225.10000610351562,2022-03-31 11:10:18.767140,,,
785.5499877929688,2022-03-31 11:10:18.796442,,,
1484.0999755859375,2022-03-31 11:10:18.828112,,,
1316.3499755859375,2022-03-31 11:10:18.856541,,,
1867.800048828125,2022-03-31 11:10:18.885656,,,
1112.75,2022-03-31 11:10:18.913977,,,
706.6000366210938,2022-03-31 11:10:18.942941,,,
3518.400146484375,2022-03-31 11:10:18.971758,,,
